Gene,Hw1-5a,Hw1-5b,Hw1-5c,Hw2-5a,Hw2-5b,Hw2-5c,Wt1-5a,Wt1-5b,Wt1-5c,Wt2-5a,Wt2-5b,Wt2-5c
gsk3b,87,107,193,131,130,77,25,59,59,12,16,23
gskA,40,30,77,30,33,22,8,12,33,12,14,12
gsp-2,26,11,21,35,34,13,35,17,14,8,16,7
GSP1,3,1,4,4,13,4,2,3,5,2,3,0
GSPATT00010582001,81,55,108,90,136,39,18,46,46,19,32,12
GSPATT00020181001,94,66,105,98,97,52,129,279,500,358,239,129
GSPATT00029660001,3,9,19,26,30,8,7,15,12,3,5,3
GST,163,161,362,167,171,127,95,89,122,55,53,51
GST1,291,237,473,471,458,268,67,209,233,73,100,67
gstB,6,6,18,6,7,6,2,2,5,1,1,2
GSTL1,15,16,19,22,23,6,12,15,23,10,10,9
GSTL3,327,149,331,175,257,129,72,190,165,66,84,75
Gstm2,12,12,28,13,3,12,5,3,11,4,3,0
Gstm6,111,98,134,104,134,83,25,76,91,34,36,15
GT11,73,67,137,114,135,50,17,38,33,17,21,9
gtb1,49,30,59,99,112,40,28,47,63,23,30,12
GTF3C5,140,102,286,227,272,93,60,128,148,56,62,61
guaA,365,335,544,421,416,263,74,176,227,61,121,39
GUCY2D,141,107,193,205,199,104,83,93,118,48,55,88
gudu,90,50,128,95,182,46,37,63,54,17,37,19
GUSB,199,220,413,355,337,169,85,193,323,97,145,119
GUT1,3,5,15,9,13,2,8,5,4,2,3,2
GUX2,29,12,51,37,42,26,2,10,10,2,1,1
GUX3,11,11,21,28,17,9,7,9,15,10,15,9
Gvin1,93,140,215,252,192,138,56,101,204,62,88,84
gyaR,208,124,220,242,284,100,57,93,114,39,70,18
Gyc76C,7,18,21,61,74,22,21,33,33,10,18,11
GYG1,30,16,35,35,32,20,3,12,15,2,10,0
GYP5,15,25,42,63,55,26,21,43,48,15,25,10
HACE1,28,9,22,21,28,7,6,12,7,0,4,4
hagh,141,115,212,206,239,102,34,67,75,28,30,16
HAS1,110,117,153,166,122,102,48,74,118,35,66,46
hbdA,73,38,69,46,64,54,42,91,152,56,83,23
HCBT2,67,44,90,71,66,34,26,38,60,14,26,27
HCc2,99,87,152,155,133,82,70,68,153,59,89,65
Hcfc1,202,175,285,275,267,152,64,123,142,51,72,46
HCN1,71,70,95,72,67,55,35,61,106,40,42,45
Hcn2,128,154,225,243,190,138,51,111,149,49,71,38
HCN4,427,419,721,705,709,386,176,336,429,167,229,188
hda-6,18,21,24,21,30,14,4,8,14,2,12,3
Hdac6,14,17,36,38,35,12,24,31,48,11,23,13
hdaH,7,4,12,8,12,3,12,5,2,5,1,6
HDH,95,81,153,151,163,73,37,52,57,21,34,25
Hdhd2,14,5,19,19,18,9,6,11,20,2,4,4
HDHD3,183,121,304,212,219,108,64,113,136,57,61,49
HEF3,282,244,601,447,555,188,136,236,271,99,148,97
Helz2,82,56,151,98,118,54,61,64,97,28,34,23
hemC,68,73,110,103,94,45,7,28,36,7,12,4
hemE,225,179,359,276,339,141,56,149,165,42,88,50
HERC1,444,340,661,591,627,330,265,382,579,190,284,230
Herc2,627,602,1041,952,949,469,276,441,671,247,325,261
HERC3,2,2,2,156,123,46,21,48,83,31,43,34
HERC4,872,895,1664,1233,1205,724,295,698,860,310,440,292
HERC5,71,66,111,102,146,46,32,38,61,18,29,17
Herc6,207,145,263,189,257,100,62,93,96,30,76,61
HET-E1,614,489,959,803,862,370,205,396,429,173,210,161
hetM,51,26,57,32,48,22,10,14,29,8,13,12
hflX,2,0,0,2,1,1,1,2,2,0,0,0
HFM1,15,13,13,5,13,8,34,12,20,11,5,13
hgiCIIM,89,59,125,121,147,68,31,72,117,31,47,25
HGS,267,137,271,163,274,114,78,96,130,54,74,38
hh,502,457,805,962,939,429,339,576,895,350,487,389
hhaIM,15,4,31,271,245,86,5,69,10,1,4,5
hhoA,120,88,186,133,166,74,39,65,95,23,50,42
HI_0712,63,67,136,104,100,43,14,25,48,12,20,4
HI_1218,121,113,214,163,147,94,28,87,158,48,83,45
hibA,30,16,44,41,54,14,7,15,15,2,3,9
HIBADH,121,73,161,116,141,70,22,98,128,25,56,15
HID1,5,12,12,8,14,5,0,3,11,1,3,0
HIF1AN,196,107,265,174,240,112,63,77,135,49,61,41
HIR3,10,6,15,13,15,9,16,32,44,15,26,21
hisC1,310,208,345,334,303,216,35,124,152,37,79,39
hisC2,16,7,16,11,21,6,4,5,4,2,1,3
HISN4,23,16,51,31,100,14,13,19,7,3,5,5
hisS,121,78,179,126,173,76,32,56,67,22,39,29
HLTF,126,141,236,131,95,100,28,65,69,25,33,22
HMA2,18,9,24,2,7,9,1,2,0,0,0,0
HMA5,68,59,131,75,135,36,23,26,41,18,17,16
HMCN1,1363,1284,2319,2173,2069,1110,605,927,1299,495,709,614
hmgA,148,235,407,340,314,166,92,219,250,92,106,83
hmu,0,6,13,20,16,9,6,6,6,4,2,6
hmuV,15,22,30,51,42,27,16,40,78,30,19,24
Hnrnpa0,15,20,47,117,102,40,17,28,29,10,21,16
Hnrnpdl,294,235,468,291,376,196,105,139,212,82,113,71
HOC1,0,0,0,132,108,30,0,17,0,0,0,0
HOP1,4,3,10,4,6,1,5,15,31,10,15,0
HOP2,23,8,30,34,44,14,5,18,24,9,19,6
hpaIIM,145,138,211,193,240,108,43,114,134,35,78,42
HPCAL1,6,6,11,4,8,4,1,4,4,2,3,3
hpcH,26,14,31,16,26,12,2,17,15,6,10,5
hppA,69,107,174,170,148,93,63,100,197,55,72,90
hpxO,49,45,68,83,109,34,18,40,56,17,28,27
Hrb27C,16,5,14,13,13,3,3,8,4,1,2,3
HRD3,13,8,23,10,24,9,3,5,4,5,3,2
HRP1,64,44,100,75,110,52,34,52,64,22,32,16
HRSP12,132,69,143,141,175,65,38,79,77,25,40,30
HS3ST1,33,17,48,26,38,18,8,14,21,4,7,9
HSDL2,41,27,62,42,46,23,28,60,68,24,30,35
HSP70,16,27,40,29,18,13,8,12,11,2,5,8
HSP70-17,432,404,652,591,464,337,91,250,307,113,190,138
HSP70-7,336,223,507,498,553,218,114,176,212,83,136,87
Hsp83,123,116,194,190,152,94,61,91,196,68,144,86
HSP90,989,722,1237,959,876,664,153,293,372,119,221,136
HSP90AB3P,183,184,300,167,132,107,16,42,69,19,41,25
HSPA1L,57,79,90,106,100,64,30,56,86,25,40,39
Hspa4,147,153,302,221,244,129,39,129,138,49,77,39
Htur_1614,24,14,20,65,48,24,7,11,4,5,3,19
Hunk,23,18,37,47,43,21,17,27,32,14,15,13
HUP3,7,13,23,41,29,7,11,15,25,6,9,7
hupN,91,64,106,105,96,67,46,61,95,34,46,37
Huwe1,70,60,110,83,89,45,31,56,86,37,45,22
HVO_B0029,76,55,144,116,144,61,24,44,74,17,35,17
HXT3,67,34,108,74,98,34,19,41,45,17,31,3
hyd,28,16,26,20,22,17,16,23,46,16,20,19
HYDIN,105,98,239,184,198,96,30,64,80,14,39,14
HYPBUDRAFT_166376,34,33,72,54,71,17,11,26,16,7,10,3
Icl1f,19,16,22,31,38,16,7,10,26,7,18,5
ICMEL1,67,55,123,117,149,48,41,56,81,28,48,29
IDE,216,125,308,282,337,149,76,109,101,37,59,55
idhA,170,134,241,197,189,98,39,129,126,47,66,24
idnk,55,28,44,39,56,25,22,35,43,16,34,11
Ido1,1,0,3,5,1,1,9,1,0,2,0,1
IFI30,228,126,287,183,247,95,57,124,94,32,60,31
ift122,17,25,48,50,38,10,8,13,21,8,4,12
IFT25,118,84,156,155,128,112,30,74,103,35,71,28
ift43,28,25,32,27,48,15,10,18,31,5,11,4
Ift74,50,67,128,117,83,75,35,45,57,31,40,32
Ift81,265,253,393,349,385,187,121,193,340,133,179,161
iga,42,22,58,53,43,22,41,41,66,21,30,18
IGF2BP1,474,240,527,415,550,236,121,259,243,91,152,118
IGFALS,67,57,108,112,96,54,54,40,70,38,52,49
IGHMBP2,29,23,49,49,46,23,25,26,56,11,25,8
IHH,17,14,35,14,15,18,17,23,33,6,26,10
Iigp1,10,4,6,0,0,2,2,2,8,0,5,0
iksA,774,484,752,483,564,461,184,391,409,135,215,161
ileS,955,834,1413,1314,1253,897,412,923,1165,484,532,390
ILKAP,99,85,156,129,155,70,36,77,80,28,47,31
ilv1,163,171,317,240,248,166,74,130,200,69,90,62
ilvD,1000,537,1200,843,1131,484,201,501,495,199,302,134
ilvE,529,414,729,753,771,383,216,343,499,173,248,221
IMP2,6,5,9,10,18,7,2,5,2,0,1,0
IMP3,70,47,76,37,56,53,15,36,40,7,20,27
imp4,54,29,64,46,55,33,10,24,44,8,18,16
IMPA2,38,21,39,43,54,33,14,37,39,19,14,13
IMPA3,113,76,171,119,155,90,59,74,128,49,57,39
IMPA4,209,183,304,258,229,176,105,170,264,86,128,74
impact-A,15,17,43,34,44,14,5,10,14,5,6,0
impdh,277,264,516,440,544,253,184,217,250,117,156,107
infB,172,223,495,332,290,166,147,191,298,98,175,104
infC,44,30,71,87,96,34,16,48,68,17,39,18
inlA,81,98,219,153,175,64,65,107,145,43,58,48
INP53,208,122,208,296,283,126,87,176,250,75,110,70
INPP5B,178,274,464,481,415,262,148,255,399,154,182,105
Invadolysin,81,55,138,522,450,170,81,179,234,95,102,94
IPL1,295,235,411,309,330,187,95,184,378,137,172,116
IPUT1,9,11,21,17,14,6,8,11,15,2,9,5
Iqca1,15,42,66,47,27,30,7,20,34,4,5,2
IQUB,61,50,114,161,215,57,65,97,115,42,49,50
IRAK4,15,8,9,28,27,9,12,23,23,11,10,9
Irgc,50,33,64,115,112,49,25,52,71,18,43,16
IRL4,37,18,31,18,17,19,8,3,19,5,6,1
IRX10,22,15,34,21,30,17,7,14,17,6,7,6
IRX7,84,66,105,67,83,40,22,37,38,19,25,23
ISA3,5,22,24,14,15,14,8,21,28,11,15,13
iscU,55,30,95,88,91,34,27,37,44,12,28,16
ispH,145,88,191,200,227,95,81,104,143,57,83,59
ISU1,0,1,5,0,0,1,1,1,0,1,2,1
Isy1,54,47,90,128,136,56,48,77,123,39,70,23
its3,30,17,70,54,62,38,43,55,84,27,37,12
jcdD,67,55,112,86,118,51,41,41,95,38,43,30
JL09_g2933,202,165,306,131,153,108,70,103,187,53,87,47
K07C11.7,588,405,1015,832,1048,397,203,337,324,107,166,120
KAP115,86,115,218,180,219,79,53,101,124,46,51,41
katG,219,195,308,212,247,180,98,157,246,92,146,91
KBTBD12,18,14,22,21,15,13,4,12,17,11,16,6
KCNA10,42,94,150,147,119,63,38,63,101,41,51,30
KCNA2,12,17,17,31,32,23,6,9,15,6,4,9
Kcna4,5,10,16,13,18,18,9,14,9,4,6,0
KCNA6,3,17,33,31,25,11,3,2,1,1,2,2
KCNB2,122,121,203,222,207,125,33,69,55,35,26,11
Kcnc2,2,1,8,4,5,5,2,1,1,1,1,2
KCND1,38,40,96,121,99,51,21,35,55,23,26,20
Kcnh1,127,144,259,256,237,109,66,120,112,60,47,46
KCNH2,220,263,472,378,421,188,124,132,229,73,105,87
Kcnh5,156,174,330,266,245,147,98,152,224,93,108,91
Kcnh6,255,407,747,631,573,322,149,246,339,125,159,142
Kcnh7,274,339,556,570,502,342,128,286,375,147,175,150
KCTD4,6,6,13,14,16,12,13,4,24,6,13,15
kctd7,46,37,76,69,80,40,33,45,68,31,44,14
KDELC1,28,26,39,73,51,28,27,22,30,16,16,27
KDELC2,132,99,172,173,154,78,26,74,105,45,56,30
kdelr1,138,144,235,275,175,164,114,184,395,128,170,97
kdelr2,281,142,314,264,313,153,75,125,179,50,84,53
KDM1B,110,121,199,108,96,64,48,98,130,52,66,46
kdm8,64,72,113,100,124,60,48,77,102,29,58,34
KEA2,41,15,51,35,94,22,7,12,11,5,5,4
kefB,100,110,142,140,122,66,39,71,75,37,46,27
kefC,21,18,37,41,45,17,28,52,67,35,38,14
kel-10,13,8,41,24,50,5,30,47,27,17,14,4
Ken-052,34,15,31,43,44,22,9,13,28,5,19,11
KGD2,38,27,79,45,89,27,8,30,17,10,15,9
Khc,50,31,82,82,103,33,43,74,75,27,41,30
Khsrp,47,48,86,64,83,39,250,434,521,235,281,234
Kiaa0556,27,13,26,28,29,16,14,8,9,10,4,2
KIAA1324,55,90,158,93,70,66,15,29,43,20,27,30
kiaa1324l,0,0,1,7,8,1,2,3,9,1,2,2
KIDINS220,165,93,228,223,259,90,65,88,143,49,58,36
kif1,404,487,770,743,720,415,190,297,445,151,223,161
Kif11,1,7,30,18,28,8,15,8,15,7,15,2
kif11-b,50,41,87,55,77,31,17,27,42,7,14,8
KIF13A,19,37,61,34,25,19,14,25,52,11,19,25
KIF13B,181,143,341,316,390,146,77,133,177,59,86,43
Kif15,0,10,12,9,8,3,6,4,9,0,1,1
KIF16B,37,15,26,36,55,18,17,17,21,6,13,5
KIF18B,74,86,169,151,142,67,25,46,46,11,38,13
kif19,466,306,598,521,564,293,131,236,334,109,199,129
KIF1C,14,30,39,45,26,28,20,27,38,15,23,16
Kif21a,5,14,29,20,15,17,8,10,19,5,15,3
KIF27,133,130,190,131,124,118,19,73,115,29,42,7
Kif2b,49,17,61,49,59,13,12,16,14,6,11,6
Kif3a,492,436,791,696,788,380,184,316,293,133,148,105
kif5,189,95,217,181,247,80,60,101,119,38,60,19
KIF6,246,175,305,265,274,130,57,87,111,37,53,56
KIFC3,12,18,58,25,33,23,11,9,40,14,20,11
KIN10,171,121,242,239,256,107,78,130,164,61,109,54
KIN14E,45,32,55,116,130,35,13,12,15,7,12,2
KIN14I,2,2,6,41,50,13,6,11,29,4,11,11
KIN14N,127,158,286,261,189,148,65,116,154,56,85,84
KIN14P,126,93,197,148,223,93,54,70,89,29,33,40
KIN14Q,22,12,36,24,37,13,4,2,5,3,1,6
KIN4A,185,238,420,327,359,183,61,165,183,62,95,58
KINB2,91,75,89,80,77,47,16,55,60,17,40,12
Klc1,818,475,1052,996,1381,450,265,637,655,207,296,209
Klc2,53,54,92,97,84,44,34,67,65,32,32,20
KLC3,77,35,86,65,77,34,22,36,41,8,22,18
Klc4,130,125,231,231,307,100,57,98,111,34,38,28
KLHDC3,10,14,17,19,10,26,10,11,35,5,13,6
Klhl1,53,23,93,41,81,21,34,34,24,11,19,3
KLHL12,66,39,83,66,84,29,32,61,92,26,37,24
Klhl17,75,66,100,66,73,43,30,29,38,15,22,16
KLHL24,69,38,75,21,49,29,6,17,25,6,18,1
KLHL3,29,18,34,35,56,16,6,6,2,3,3,2
klhl36,24,18,32,15,19,14,16,22,42,16,9,5
KLHL4,7,4,7,6,13,4,6,3,3,2,1,0
klhl40a,15,7,17,16,12,4,8,10,17,2,9,7
KLHL8,76,39,92,83,109,52,35,55,54,20,28,17
kmo,74,40,144,141,171,50,33,49,59,28,40,43
kpna5,60,44,83,82,102,34,11,38,47,9,21,19
KRS1,113,101,131,132,161,81,24,44,71,14,32,22
KTR3,5,7,13,11,3,4,0,3,4,2,0,0
l(2)03659,51,14,56,29,77,15,10,16,19,11,22,3
l(2)04524,22,27,72,54,49,22,38,61,73,35,45,27
L1818,73,79,112,64,68,52,20,55,79,24,35,29
L96,1317,1025,1812,2049,2289,993,655,1261,1446,608,875,601
lacC,145,79,230,189,222,88,61,99,117,39,55,41
Lace1,270,250,451,391,364,259,117,218,337,106,135,111
LACS5,17,12,37,50,46,29,33,22,27,10,15,6
LACS8,386,387,702,754,699,330,228,380,530,213,272,176
lact-2,54,32,79,70,97,37,30,52,45,16,33,15
lacZ,33,28,51,49,39,18,20,24,29,14,15,10
Lamb2,781,354,853,577,912,325,158,418,359,126,196,136
LANCL1,239,121,344,256,364,136,59,152,117,37,57,46
LARP1C,34,18,32,39,47,23,21,34,92,30,37,17
LARP4B,21,31,48,46,39,27,23,28,70,23,24,25
larp7,53,24,84,55,95,43,15,29,39,15,22,5
LC1,70,74,106,114,96,68,24,44,47,29,32,18
lcb4,16,11,45,34,41,17,13,31,28,12,8,18
LCD,82,49,118,74,94,33,24,40,46,17,28,23
LCMT1,34,26,45,41,33,24,8,10,20,6,8,7
LCP2,108,106,213,192,222,100,35,67,63,28,27,32
LCY1,531,400,673,855,793,534,202,466,581,217,266,149
LDJ2,67,48,92,91,102,35,21,35,40,10,11,18
Ldum_2097,11,3,9,7,4,3,3,6,12,8,4,7
LECRK53,37,25,70,52,50,30,33,37,65,28,20,40
let-2,27,15,63,47,77,15,17,31,33,11,8,3
let-70,140,75,147,108,158,63,32,75,59,22,37,27
LEUA,200,172,387,242,313,124,81,129,154,53,71,46
Lgals3,164,234,400,338,316,172,120,184,313,105,157,96
lgals3bpa,5,25,47,25,20,26,7,9,34,10,8,20
Lgmn,216,176,327,348,429,150,106,205,261,113,121,88
lgrC,82,74,141,136,136,60,44,53,122,40,40,24
lgrE,608,422,763,732,777,496,200,451,528,206,252,164
licB,422,285,634,645,738,317,94,197,217,83,127,81
licD,161,122,220,371,500,170,100,183,206,67,98,75
Lig4,4,4,5,13,9,3,3,3,8,5,2,9
LIM15,3,1,5,9,5,1,7,2,5,1,3,1
limG,14,16,17,26,42,12,19,13,20,10,8,7
lin0792,276,175,323,283,310,174,57,128,128,36,55,42
LIP,166,104,221,143,176,79,66,77,81,36,44,25
Lipase,27,32,72,54,58,31,33,30,39,20,20,24
livC,11,7,21,6,8,4,1,2,5,0,1,0
LK07_010050,40,69,94,99,72,43,25,45,58,27,30,19
lkhA,38,37,68,81,56,44,33,25,50,10,20,11
lmbrd1,16,20,33,30,19,17,12,8,24,8,6,11
Lmf1,20,12,18,21,22,16,17,26,27,12,16,10
LOJ,7,9,14,19,13,9,6,12,21,2,7,1
Lonrf3,120,100,154,184,180,94,30,52,66,21,47,27
LPAT1,15,4,14,14,21,9,4,19,17,6,6,1
LPEAT1,39,42,67,87,79,39,40,50,50,21,39,17
lplA,14,9,27,6,12,11,14,18,22,8,11,12
LPP,68,63,134,94,121,46,28,31,38,11,11,20
LPPD,174,82,198,141,193,74,65,76,93,34,46,28
Lrguk,134,141,264,191,254,126,67,100,127,46,62,49
LRK10L-1.2,815,581,882,733,726,463,184,335,529,193,329,183
Lrp1,4,5,11,14,9,13,14,3,10,7,5,4
Lrp4,208,206,340,361,285,178,38,144,143,44,72,24
LRRC15,9,8,26,37,34,6,35,18,13,8,11,9
Lrrc34,338,338,454,363,298,232,56,154,157,57,92,59
LRRC45,96,109,166,200,213,119,46,95,131,46,99,35
LRRC48,21,8,35,10,32,6,15,12,9,6,3,5
Lrrc49,20,30,44,39,29,19,12,18,32,17,21,9
lrrc6,33,37,65,44,40,19,36,45,55,16,32,33
Lrrc61,52,31,69,70,70,37,22,48,77,31,55,41
lsm14a-b,7,10,26,16,18,7,2,4,7,6,4,1
LSMT-L,67,19,62,40,38,16,6,12,26,12,15,17
lsrG,219,120,262,214,305,117,71,121,159,55,69,60
LTA4H,52,68,81,65,76,46,83,109,206,66,100,51
ltaA,14,5,15,19,27,4,5,5,8,2,6,3
LTO1,154,102,186,117,149,75,40,69,83,30,25,30
LUL3,24,20,37,40,45,24,20,34,50,13,17,28
LUL4,34,16,37,38,38,17,9,24,20,11,20,12
lyrm4,93,49,104,81,105,58,13,44,51,18,24,12
Lztr1,159,168,237,257,242,135,58,107,159,51,91,40
mag1,42,20,39,25,17,11,2,6,17,4,6,4
Maged1,180,140,232,165,156,79,23,49,57,21,33,25
mago,9,11,14,30,29,16,7,27,30,5,6,7
magoh,85,69,163,126,106,92,64,76,115,36,72,54
mak16-a,1,3,18,13,8,3,1,4,10,5,3,4
MAN1C1,79,73,101,89,72,78,36,61,139,39,55,41
MANBA,81,84,138,83,100,61,33,49,72,28,33,22
MAP1B,202,108,234,120,167,68,71,82,109,35,58,27
MAP2B,82,83,134,152,135,77,57,57,81,38,40,48
MAP3K2,179,173,283,290,298,172,47,91,137,43,72,53
MAP3K3,21,24,41,92,77,43,23,51,74,32,29,18
MAPR4,36,29,53,50,55,23,5,16,13,6,15,4
43891,2,1,0,2,1,1,2,4,3,3,2,1
43894,35,36,80,64,67,25,17,18,27,6,16,3
mas,7,8,8,13,17,3,10,7,16,5,8,9
mask,5,8,26,12,11,15,19,10,13,6,10,10
mat2b,95,52,97,91,103,45,27,39,52,16,40,19
MAV_4442,10,4,8,5,10,6,5,6,6,4,2,13
Mb2248c,110,70,114,86,129,49,39,37,51,28,24,10
MBF1B,179,112,202,321,344,144,104,150,206,68,126,124
MBR1,20,8,25,29,32,13,14,18,13,4,8,10
MCA1,106,71,158,318,355,96,56,109,110,45,53,49
Mcat,1373,1099,1953,2126,2110,1080,656,1031,1448,555,755,496
mcfC,81,62,123,106,135,64,26,50,53,13,32,12
mcl1,124,103,262,298,520,89,163,251,210,78,115,99
mcm5-a,264,215,387,351,357,181,77,176,203,66,96,93
MCM6,156,250,451,385,276,177,104,208,256,100,119,87
MCM7,158,192,442,493,602,173,160,258,266,110,120,116
mcmbp,57,17,66,46,78,22,11,24,13,7,11,2
mco,143,148,250,193,204,122,59,129,132,46,78,34
MCOL_V214069,32,24,33,42,55,19,22,4,19,5,11,13
Mctp2,160,107,168,342,350,131,56,119,122,45,76,81
mdh,1,0,2,2,5,1,1,0,5,0,1,0
mdh-2,30,11,31,6,7,11,25,28,35,17,24,17
MDH1B,26,29,53,75,59,29,16,28,42,11,19,11
mdm2,28,9,18,32,55,10,10,26,23,4,17,11
mdtL,129,84,126,130,140,72,70,80,133,43,63,57
ME1,159,124,249,177,196,101,60,65,89,25,47,22
MEE40,286,240,508,387,424,211,173,247,358,135,176,132
MEF1,202,229,400,412,394,239,106,228,305,111,160,127
mei2,224,236,290,279,199,184,88,198,299,129,136,107
memo1,24,16,32,21,20,26,14,12,25,5,12,16
menG,19,8,32,19,33,24,9,17,18,16,13,18
MEP1B,5,2,7,4,11,7,15,2,4,2,3,6
metC,29,16,56,37,32,16,14,14,21,4,16,8
metG,89,86,171,116,120,62,41,69,107,29,50,37
metH,318,200,438,298,355,163,123,86,129,39,57,44
metK,133,83,221,104,149,61,30,53,69,31,27,31
Mettl13,170,125,200,167,179,102,48,84,93,44,46,53
mettl14,45,24,66,46,61,28,38,59,86,32,46,38
METTL17,33,17,37,25,31,16,5,14,18,10,10,1
Mfsd1,50,47,80,18,19,24,8,19,41,14,26,8
MFSD14A,64,47,83,143,98,40,40,65,168,57,88,37
MFSD5,133,111,187,160,166,91,43,87,81,27,44,21
MFSD6,160,160,262,303,301,136,66,151,205,67,97,100
mfsd7-B,96,46,107,94,93,49,44,69,107,37,33,17
mfsd8,29,19,43,95,82,36,26,29,58,19,25,14
Mgat1,39,51,63,67,78,25,23,54,71,26,30,34
Mgat4c,141,118,196,220,205,117,61,87,175,67,102,62
MGD1,13,18,19,23,27,13,4,14,20,5,21,3
Mgll,77,69,148,137,119,57,21,45,48,14,23,28
MGST3,35,18,31,38,49,22,12,28,35,17,20,13
mhkC,84,82,183,100,107,70,34,62,82,35,43,29
mhpC1,27,19,43,39,42,24,11,18,44,8,25,17
mical1,126,122,204,156,154,99,28,62,77,32,35,19
MICPUCDRAFT_54143,200,99,216,197,266,112,64,123,146,48,74,18
MICPUN_104347,149,138,179,242,242,145,98,141,205,101,117,138
Mid1,245,214,417,356,376,225,80,103,118,61,71,42
MIK2,24,26,64,85,81,29,18,30,45,16,21,13
MIMI_L543,5,1,2,2,9,4,10,17,17,6,14,13
MIMI_L593,49,29,62,48,47,19,38,44,47,24,29,24
MIMI_L668,102,81,109,161,169,69,53,62,125,34,68,49
MIMI_R795,62,45,115,73,126,49,40,41,73,30,30,27
MIMI_R831,67,48,80,136,121,45,27,44,82,29,30,39
mindy4,116,70,144,139,143,76,43,71,82,22,51,25
MIP,114,58,120,138,151,60,48,72,85,39,50,19
MIP1,48,34,41,53,51,28,30,31,55,20,36,22
MIR1,175,167,280,277,259,152,122,223,274,90,148,85
mis3,49,44,63,61,55,36,13,32,53,27,42,12
MJ0211,51,31,51,43,50,28,27,57,72,38,36,15
MJ0571,0,6,27,25,18,7,0,2,3,0,0,0
MJ1226,27,38,102,63,97,41,37,44,50,20,27,8
mkh1,22,28,42,22,29,16,9,21,16,2,7,11
MKK2,142,111,167,240,218,117,56,95,177,64,67,55
MKK3,44,37,53,64,62,35,8,20,30,8,16,9
mkkA,99,81,173,111,115,87,15,35,42,20,17,18
MKLN1,26,23,43,44,42,30,7,16,28,5,6,6
ML0129,133,108,211,191,260,127,29,60,62,12,31,19
ML2,69,72,117,84,93,52,46,50,94,36,47,51
ML3,341,298,543,392,423,232,124,202,246,94,122,89
ML4,366,380,726,654,646,385,180,357,545,196,264,213
ML5,209,192,365,325,423,199,132,189,234,70,102,89
mlcB,15,7,21,2,6,6,1,3,5,0,3,1
MLH3,216,110,239,165,230,104,75,109,139,42,61,49
mlkA,259,291,557,418,441,281,143,226,295,107,112,73
mll1440,162,168,316,215,219,118,37,83,84,32,52,33
mll6982,396,312,545,440,431,269,106,299,323,81,122,59
MMDHI,253,193,357,402,406,198,125,214,275,111,151,113
MMK1,46,47,100,134,95,83,28,67,94,27,33,33
mmpL11,151,102,185,172,179,100,50,73,128,46,52,45
MMS2,13,20,39,37,37,12,25,40,48,17,13,6
mns1,302,283,548,551,523,238,116,234,318,153,155,139
mntH,35,37,72,68,64,45,10,22,39,11,20,13
Mocos,208,134,251,302,297,149,109,152,209,73,103,65
modA,54,32,73,65,69,31,12,26,19,15,11,4
modF,9,1,10,13,29,9,3,11,13,6,4,5
mogat2-b,132,59,153,110,157,60,38,102,87,27,41,28
MOGAT3,43,25,39,31,50,19,5,12,15,4,9,8
MOK,132,89,175,154,221,98,62,86,97,24,28,34
mok11,580,315,559,289,340,285,164,427,602,186,301,161
mok12,139,162,273,209,190,131,71,109,181,62,98,66
mok13,5,10,24,21,9,13,10,15,22,4,7,12
mok14,5,3,9,23,21,10,7,12,13,9,10,12
MORN3,676,413,798,421,499,316,192,389,463,200,220,135
mov10b.2,12,25,31,32,43,16,22,16,35,17,18,13
MP3,49,28,44,49,61,30,16,23,56,21,30,12
MPA1,173,174,251,265,240,152,99,153,232,76,90,71
mpaC,2,6,20,9,4,1,4,5,4,1,1,0
MPC1,115,77,183,156,180,79,38,72,87,24,32,20
MPK16,67,62,135,109,126,83,73,104,141,40,88,23
MPK4,31,39,56,40,35,30,13,35,71,20,40,9
MPK7,10,15,19,21,12,7,9,18,16,10,15,4
Mpped1,171,136,292,143,191,89,93,169,150,83,98,70
mqo,180,279,502,462,421,300,147,232,289,108,151,115
mrd1,18,11,30,26,23,13,16,28,44,15,14,19
MRE11A,19,7,14,22,23,15,14,7,10,2,3,2
MRL1,252,155,296,227,264,132,108,108,130,40,71,49
mrpl10,16,10,7,29,71,6,14,32,22,8,12,6
MRPL28,184,134,231,143,157,95,52,80,106,41,52,54
MRPL47,93,57,111,63,61,28,28,42,69,27,30,12
MS3_02628,5,2,8,11,8,2,6,2,10,5,4,4
Msed_2001,199,143,223,302,287,188,73,191,271,120,96,79
MSH4,312,182,448,249,425,112,100,182,193,83,83,58
MSH5,35,36,64,55,49,23,18,24,43,13,11,4
mshA,162,130,316,372,384,212,167,191,281,102,126,94
MSL10,61,55,94,139,136,50,41,47,66,22,26,16
MSMEG_0095,68,37,81,69,75,42,18,55,43,17,22,14
MSP-1,66,85,170,155,185,47,17,78,65,18,24,25
mspIM,34,17,52,40,40,19,27,33,39,11,29,19
Mspyr1_02570,2,1,5,2,5,4,1,1,3,4,4,2
msrA,97,59,139,91,120,43,34,65,77,16,26,26
msrA2,88,73,130,116,103,67,35,50,71,22,43,21
msrB,1,1,4,1,4,0,4,3,2,2,5,0
MSRB2,358,207,366,312,393,191,82,201,185,77,105,88
MSRB5,136,83,158,108,137,72,32,64,88,28,34,27
MSS4,58,69,119,102,100,63,44,89,129,53,53,30
MT2525,48,42,74,52,103,22,25,34,33,15,7,7
