Gene,Hw1-1a,Hw1-1b,Hw1-1c,Hw2-1a,Hw2-1b,Hw2-1c,Wt1-1a,Wt1-1b,Wt1-1c,Wt2-1a,Wt2-1b,Wt2-1c
N6AMT1,22,11,8,9,6,10,4,14,7,13,3,9
N6AMT2,16,24,33,35,18,26,11,29,16,34,13,10
NAA35,28,51,26,59,51,50,24,59,22,97,23,27
Naaa,29,22,36,75,48,37,18,29,13,35,8,18
NACAD,9,27,31,51,24,26,11,49,20,69,18,28
NaCP60E,108,175,182,231,129,118,93,197,114,260,56,62
nadX,70,97,102,138,103,68,46,81,47,185,29,37
NAEGRDRAFT_73783,25,23,30,22,18,15,44,84,16,30,13,35
NAEGRDRAFT_77350,27,23,37,27,21,6,24,41,32,85,14,24
nagB,10,8,14,15,4,5,4,6,1,16,3,5
nagX,45,38,29,50,40,26,22,39,24,48,8,12
nahA,7,17,25,8,5,5,105,173,99,103,44,93
NAMPT,82,84,105,117,104,52,85,150,79,177,36,59
nap1,12,12,23,39,25,14,11,27,26,45,13,20
NAPEPLD,8,1,2,22,5,9,3,16,5,13,11,4
Napsa,114,148,209,202,125,115,38,81,53,201,22,33
nas-4,83,106,159,83,47,31,10,12,8,107,10,16
nasB,73,76,88,114,61,40,18,48,21,106,16,14
nat10,12,25,18,9,4,11,8,12,5,25,2,9
NBAS,34,22,17,21,15,11,29,48,16,23,14,13
Ncapd2,31,52,47,56,29,18,14,41,7,39,9,9
ncaph,96,120,152,210,94,73,82,164,67,203,52,88
NCE103,253,253,307,304,135,119,45,163,62,215,43,85
NCL1,3,6,0,3,0,1,14,19,7,11,5,9
NCOA5,59,76,125,111,62,52,45,105,35,77,14,35
NCS1,36,40,38,35,34,24,13,25,15,19,6,19
ncsA,22,33,33,36,17,13,13,33,19,29,10,12
NDB1,71,74,103,98,37,27,29,86,33,83,19,49
ndor1,333,376,381,534,339,245,218,463,222,544,102,163
NEFM,36,64,72,92,42,26,25,49,20,31,6,14
NEIL3,261,265,265,354,194,156,75,191,86,259,49,102
NEK1,483,588,717,864,487,360,411,788,430,1105,256,354
nek3,547,546,662,561,283,247,209,443,219,614,134,183
Nek4,23,36,46,80,43,26,28,74,38,93,23,24
NEK5,6,4,3,6,9,5,61,107,37,51,36,53
Nek6,17,24,33,30,8,9,20,31,22,41,14,23
Nek8,37,42,56,68,39,27,38,67,36,97,15,26
NEW1,76,97,98,131,56,56,11,24,13,60,3,6
NFIA_101920,23,25,39,63,30,24,20,42,24,81,14,26
nfnB,15,32,40,54,28,35,21,40,31,90,15,24
Nfs1,40,43,40,51,30,20,67,129,61,117,41,60
ngb,111,108,115,118,65,63,57,108,54,177,31,37
NGLY1,5,11,9,12,3,7,16,20,14,28,9,8
nhaD,9,6,18,6,9,1,7,14,5,3,2,2
NHD1,294,339,369,479,248,195,137,315,155,426,75,105
Nhlrc2,14,15,26,26,17,5,3,2,1,26,2,6
NHX4,14,26,53,53,14,8,5,12,6,35,3,7
NHX7,3,5,7,10,5,7,11,13,10,23,6,7
NIA2,722,622,848,1085,550,702,180,407,191,1520,172,251
NIFU5,6,8,10,16,11,12,4,10,10,25,1,10
NIP1-4,250,292,293,317,154,153,89,188,87,260,46,88
NIP2-1,76,98,92,139,60,45,27,47,25,51,4,19
NIP4-1,124,149,138,235,84,105,155,295,136,246,86,141
nipblb,93,134,143,194,107,110,80,187,99,177,61,89
nit2b,25,36,28,44,23,15,14,26,13,26,7,12
NITA,6,0,4,5,0,2,0,0,0,8,1,1
NLRC3,1254,1364,1342,1639,1290,1030,877,1248,880,2368,693,927
NLRP1,22,25,30,39,25,11,5,5,9,16,1,6
Nlrp12,22,28,30,27,16,13,7,25,22,29,8,15
NLRP3,37,77,89,87,41,41,25,60,29,105,21,36
NMA1,14,9,9,30,20,19,6,27,9,21,4,9
NMA111,96,125,139,143,81,45,45,107,34,95,27,55
NMB0964,0,0,0,0,1,0,0,1,1,0,1,0
NMD3,17,17,12,33,15,15,7,7,2,9,0,4
NME7,79,110,165,144,66,59,46,98,60,138,26,41
NMNAT3,6,2,4,15,13,2,13,17,8,12,6,4
Nmt1,47,35,48,58,31,34,18,45,27,67,3,19
NMT2,366,290,267,151,94,129,56,110,80,219,64,66
NNT,111,149,208,228,94,60,59,109,37,130,27,30
No66,10,14,17,12,11,4,3,13,6,19,5,2
NOCT,1,2,7,6,2,1,3,2,2,7,1,2
NOD1,13,12,19,11,6,16,6,9,9,25,3,8
nol9,9,4,5,6,2,4,9,9,2,4,1,0
nolO,29,46,61,39,24,24,57,116,38,73,27,52
NOP14,27,35,38,32,16,13,14,22,5,24,6,10
nop2,39,51,58,51,25,26,19,31,22,71,14,14
NOP56,74,67,81,91,59,42,35,102,40,110,30,42
norA,139,196,224,193,112,100,93,234,99,282,86,129
not3,40,62,95,87,59,34,29,72,33,80,19,22
Nova1,40,41,37,46,29,32,7,21,21,31,6,15
novP,2,1,1,6,3,3,10,12,8,8,1,4
NOX4,23,45,74,62,42,23,19,36,27,68,17,20
noxA,43,58,62,69,33,26,25,39,19,44,14,13
NPC1,142,167,291,213,110,89,165,311,164,285,104,116
NPEPPS,13,16,12,36,28,19,12,23,11,57,9,5
NPF8.1,23,61,45,80,51,38,44,81,45,101,24,27
Nphp3,136,211,269,323,196,164,111,304,149,431,106,135
Npr1,56,73,71,78,40,36,32,60,40,86,13,27
Nrdc,3,11,15,24,14,11,10,27,17,46,8,13
NRP1,26,39,44,47,36,14,19,33,12,34,11,16
NRPB10L,58,62,76,88,55,82,62,90,50,104,33,43
NRT2.5,632,570,683,1131,485,518,298,732,400,1466,223,286
NSF,68,102,141,129,74,37,32,56,38,128,24,18
nsf-1,0,2,1,2,1,0,6,9,2,4,0,3
NSUN2,5,6,4,32,16,8,30,56,32,59,20,19
NSUN3,8,7,5,28,16,10,7,9,7,10,3,5
NSUN5,90,46,40,49,29,37,21,35,27,50,19,13
NT5C3B,10,6,16,17,12,19,10,19,9,29,4,9
nth,19,23,32,36,8,11,12,17,6,28,4,9
NUAK1,28,29,26,48,23,12,32,57,24,50,14,19
nudcd1,18,21,26,25,12,13,8,42,21,36,3,9
Nudcd3,56,95,107,96,59,43,90,156,114,174,61,66
NUDT14,3,16,6,25,19,14,4,4,4,18,1,3
NUDT8,6,12,9,12,5,3,0,11,3,5,4,3
NUF2,20,25,36,14,14,7,8,15,13,23,5,7
Nuggc,29,45,61,89,51,45,38,113,64,122,35,39
NUP116,81,93,131,118,66,57,55,119,61,116,22,48
Nup155,23,27,19,33,27,15,16,44,17,44,12,20
nup35,42,56,52,63,17,29,41,56,25,56,11,21
nup98,2,1,3,5,4,0,2,3,1,5,2,3
NUP98B,31,41,55,40,20,15,29,66,21,59,17,16
nxn,186,105,193,172,144,87,175,286,207,417,116,149
Nxnl2,14,16,18,18,6,11,13,16,27,31,4,13
OAC1,211,174,179,165,77,61,134,199,111,144,84,96
och1,52,76,113,106,48,55,27,51,41,100,7,32
ODA11,22,41,58,79,55,32,61,111,48,131,32,48
ODA2,14,10,13,24,15,9,16,24,14,28,6,16
ODA4,1,4,2,4,4,2,6,15,11,28,8,6
ODA6,65,58,82,76,31,28,46,134,66,107,34,57
ODA7,30,40,47,20,11,10,20,35,17,52,13,14
ODA9,13,20,20,40,20,17,45,69,39,75,24,52
ODC2,125,109,92,127,93,71,55,112,53,156,32,57
odh,123,163,213,259,117,85,93,172,89,213,57,72
OEP61,59,67,86,102,59,38,27,58,36,99,17,17
Ogd,61,52,56,79,50,50,34,54,31,83,11,16
ogdh,8,17,21,24,15,8,9,29,7,24,9,13
OGFOD1,29,23,20,30,12,24,8,9,6,11,1,1
OGFOD2,64,63,63,109,75,50,35,43,19,79,17,15
OGG1,92,88,100,110,67,58,39,103,44,99,21,38
omh4,11,4,10,17,7,1,23,28,14,22,6,20
opuE,31,63,58,117,41,32,55,106,46,167,33,40
ORC4,34,43,37,62,23,16,24,26,10,35,8,12
orn,7,5,14,10,2,6,4,5,1,5,1,3
Os01g0197200,50,99,100,156,98,60,26,72,29,115,20,37
Os01g0723600,103,78,107,107,85,58,96,165,102,224,67,68
Os01g0926400,0,2,6,10,1,12,9,12,6,19,7,3
Os02g0103850,124,168,159,279,128,101,122,232,115,238,41,103
Os02g0149800,150,203,204,234,134,117,136,250,142,298,76,91
Os02g0180000,28,50,50,75,38,27,21,48,18,57,11,11
Os02g0773300,3,3,3,5,2,1,0,1,2,3,1,1
Os03g0107900,9,5,17,14,5,4,14,11,16,14,9,10
Os04g0669500,56,47,64,33,15,18,27,48,28,75,15,16
Os05g0155601,61,70,110,122,51,48,33,73,33,129,21,43
Os05g0572700,12,13,10,7,6,4,7,9,3,11,3,2
Os06g0160700,79,78,84,98,53,40,34,88,33,130,32,33
Os06g0250600,3,3,5,6,2,2,2,6,7,7,3,5
Os07g0555200,2,2,3,7,1,4,0,1,0,6,0,1
Os07g0566200,71,79,85,117,98,47,50,128,62,136,37,64
Os08g0127700,123,154,155,217,99,76,21,45,37,132,10,20
Os08g0192900,140,187,250,357,192,166,130,239,119,324,78,136
Os10g0113000,2,5,7,22,7,13,10,18,10,24,7,9
Os11g0544500,42,55,51,46,28,29,28,42,16,50,7,16
Os11g0599500,84,81,103,116,64,45,17,57,27,116,16,17
OsABCB25,33,72,82,90,56,49,23,57,35,74,5,28
Oscp1,47,52,39,54,27,27,11,39,20,43,10,13
OsI_15387,42,37,55,64,21,18,21,35,17,31,11,11
osm1,326,427,339,693,255,297,143,309,150,404,87,210
OT_ostta03g00800,7,3,6,4,2,5,7,9,5,18,4,2
Ot13g03040,39,36,38,61,26,28,27,68,25,63,17,31
otof,31,44,69,83,57,30,78,177,76,167,57,63
Otud3,12,24,28,35,11,17,13,28,7,35,4,6
ovca2,173,116,146,115,60,42,58,105,61,129,32,43
p2xD,43,62,80,86,46,36,37,105,46,141,23,63
p2xE,5,15,15,18,9,4,2,8,2,9,0,1
P4H13,81,88,85,117,43,34,40,73,19,48,12,19
P4H2,335,274,346,375,201,186,131,256,147,450,77,111
P4H4,2,1,1,4,1,2,8,6,2,4,2,4
P4H6,23,19,20,25,14,10,10,21,14,34,4,7
P4HA1,4,2,7,9,5,10,6,24,12,17,2,8
P4HA2,116,111,100,128,72,58,64,132,57,120,28,39
p65,22,28,35,35,14,8,9,21,3,18,2,9
Pa_6_6580,16,26,15,19,9,6,5,15,6,10,2,6
PA2953,0,0,0,2,5,3,6,6,1,6,6,9
PA4923,90,102,84,99,82,72,35,77,44,97,17,32
pab1,119,126,196,211,97,83,97,174,103,225,35,78
PAB5,41,49,60,126,67,47,52,82,35,115,24,24
PAB8,2,7,19,10,8,4,16,16,8,20,4,7
pabp-1,231,202,178,215,78,91,62,170,52,110,29,65
Pabpc1,29,42,53,69,35,23,27,70,36,91,26,33
PAC1,33,53,44,64,40,20,16,33,18,45,5,21
Pacrg,439,497,533,685,361,354,285,537,332,879,189,266
pad-2,10,14,13,30,26,18,13,27,8,27,12,14
PAE5,68,56,49,66,53,59,16,30,16,52,12,29
PAE8,8,5,3,6,3,5,4,11,2,7,5,4
pah,8,16,16,16,6,7,5,6,0,6,2,3
Pak5,32,31,51,31,15,19,10,21,12,41,5,6
PAM71,19,21,22,43,23,16,20,42,19,42,6,12
panB,64,66,94,98,49,20,25,45,32,99,20,29
panE,0,1,5,9,7,8,7,6,5,10,1,0
PANK2,60,69,106,107,56,42,35,65,22,74,17,15
PAO,51,49,72,104,56,32,63,108,56,101,32,54
PAO3,1,2,2,6,3,0,6,11,5,3,2,1
PAO4,0,0,1,4,0,1,1,3,2,5,3,1
PAOX,3,5,2,7,5,5,0,0,0,2,0,0
PAP12,12,8,14,19,9,8,2,10,3,10,3,3
PAP2,3,12,7,11,4,5,11,18,7,16,7,10
PAP22,250,213,274,319,264,216,147,333,176,478,102,170
PAP29,76,83,75,97,41,33,12,27,14,46,4,6
PAP4,7,11,3,3,2,4,6,13,5,9,3,5
PAP7,86,77,76,106,71,49,49,100,67,104,34,35
papA,0,0,1,0,0,0,0,0,0,2,3,3
PAPD7,25,30,30,73,45,44,27,66,34,68,17,19
PAPP5,30,28,40,47,30,22,18,17,10,47,6,8
para,40,70,84,56,39,27,26,36,19,101,13,19
Parg,43,50,58,59,31,25,19,42,10,52,12,16
PARP11,46,60,77,94,67,34,87,192,118,133,38,55
Parp12,30,43,45,77,46,34,38,78,37,99,18,32
PAT07,5,6,4,5,4,0,9,14,2,9,1,6
PAT10,2,2,1,6,2,1,5,10,5,10,4,9
PAT15,21,42,55,32,27,17,38,69,35,66,20,29
PAT16,17,41,34,45,20,23,10,16,10,22,4,6
PAT23,0,0,0,3,0,3,3,2,2,1,0,1
patB,63,99,133,148,84,60,67,131,64,106,22,33
PBD2,36,36,38,80,65,68,24,59,42,122,9,30
PBE1,47,47,65,69,31,17,10,22,16,39,9,9
PBL22,6,16,32,31,14,8,28,56,22,28,17,26
PBL28,21,29,43,36,14,8,4,15,12,28,4,6
PBP1,46,42,66,80,39,37,16,24,8,49,3,15
pbuG,2,2,2,2,0,1,0,3,0,1,0,2
pca1,3,5,19,14,4,0,5,6,5,7,2,4
Pcif1,0,2,2,2,3,0,1,3,0,4,0,2
pckA,28,50,53,116,62,45,17,38,11,87,10,8
PCKR1,54,77,100,177,102,41,44,81,51,196,33,31
PCM1,118,151,172,474,256,182,207,369,199,568,125,181
Pcmtd1,57,36,69,55,51,31,31,78,40,93,30,37
PCNA,605,417,444,774,464,482,329,716,413,1200,179,324
pcp,42,39,33,37,25,26,5,23,16,31,5,11
pcs,16,42,30,49,22,14,9,18,14,28,2,12
PCS3,40,75,75,100,31,33,26,64,21,87,10,18
PCSK5,94,139,165,115,86,53,59,120,52,202,45,67
pctA,17,14,29,26,22,20,13,31,23,33,8,12
PD_1893,57,58,65,67,56,26,52,79,36,81,14,25
PDCD11,147,167,209,230,112,114,83,185,101,232,40,74
Pde11,12,23,28,25,13,13,12,14,9,27,6,6
PDE1A,19,39,55,63,23,13,27,63,36,91,26,27
Pde4d,12,11,18,14,7,9,5,38,16,56,22,29
Pde8a,34,49,67,69,45,33,42,84,45,97,18,25
Pde9a,77,83,105,126,70,65,76,189,85,192,52,79
PDF1A,18,26,27,32,23,17,19,36,21,50,13,16
Pdi,115,125,125,106,77,62,41,93,56,131,27,45
pdi2,1,0,1,2,1,1,1,10,3,11,4,9
PDIL1-4,136,157,211,208,155,91,41,101,46,218,31,50
PDIL2-1,8,7,8,8,2,4,7,13,5,5,3,0
PDIL5-4,24,38,28,26,20,13,13,21,11,24,10,9
PDK,21,36,51,47,12,24,23,46,20,33,5,14
PDK2,94,116,144,115,91,57,45,88,74,167,28,30
PDK3,14,6,16,10,12,2,9,31,10,13,5,14
PDK4,54,39,55,101,56,47,38,66,43,135,21,37
Pdpk1,96,64,88,44,25,28,36,63,37,95,16,18
PDPK2,14,21,34,66,34,24,27,47,25,91,18,31
pds,30,28,24,42,31,14,22,47,24,35,7,15
PDS1,31,37,50,71,35,30,30,52,28,70,18,36
pdx1,48,42,48,69,32,36,58,74,44,76,34,58
pepA,20,18,25,28,14,13,14,43,13,25,11,9
Pepd,6,14,7,17,21,7,10,18,9,11,4,5
PEPKR2,73,97,97,95,47,39,52,97,52,102,23,54
per,27,22,20,50,31,17,26,57,28,83,21,23
petA,32,36,28,37,26,18,12,21,12,25,4,11
petC,19,29,28,54,24,17,21,26,11,22,3,4
PETH,558,603,694,1199,587,512,383,727,379,915,199,364
petJ,105,86,77,111,55,54,38,63,24,78,16,24
PEX1,42,50,64,76,41,26,44,72,35,63,18,40
pex11,24,36,46,73,19,9,6,19,3,36,2,3
pex16,2,1,8,5,3,5,1,2,1,6,0,0
