Gene,Hw1-4a,Hw1-4b,Hw1-4c,Hw2-4a,Hw2-4b,Hw2-4c,Wt1-4a,Wt1-4b,Wt1-4c,Wt2-4a,Wt2-4b,Wt2-4c
ndor1,157,101,93,244,180,169,138,86,283,112,84,253
ndor1,122,100,40,113,87,77,53,48,193,80,125,253
ndor1,243,180,133,322,149,135,93,93,250,81,83,223
ndor1,51,63,73,120,63,64,56,74,150,58,54,170
ndor1,38,27,29,35,32,24,5,15,25,9,16,34
NEFM,84,55,46,113,84,55,47,44,139,43,33,92
NEIL3,86,77,70,159,82,79,38,39,82,26,36,83
NEIL3,130,96,75,153,99,110,75,72,223,78,44,151
NEIL3,123,94,74,165,109,108,68,58,141,66,62,157
NEK1,13,13,6,5,6,7,3,9,20,6,3,8
NEK1,0,0,0,2,1,0,40,40,115,39,57,139
NEK1,48,28,33,54,29,30,20,22,53,34,36,67
NEK1,276,265,185,472,291,269,262,287,706,306,418,744
NEK1,71,41,51,97,55,60,25,19,64,30,15,45
Nek1,54,32,23,54,37,46,19,17,28,14,14,54
Nek1,448,340,254,675,464,372,242,230,695,328,320,690
NEK1,33,30,23,80,56,32,26,25,48,42,37,84
nek3,22,13,10,18,12,15,15,13,41,22,20,44
NEK3,180,175,177,191,121,100,45,42,100,49,51,160
NEK3,40,22,20,46,19,10,15,15,39,11,10,32
nek3,69,50,36,108,77,63,81,95,180,66,76,176
NEK3,543,369,325,552,308,295,277,270,765,287,261,658
Nek4,17,6,7,16,19,9,10,8,39,16,15,27
Nek4,74,34,45,141,90,74,44,47,98,57,52,156
Nek4,17,12,15,28,20,24,29,13,46,16,18,53
NEK5,0,0,0,0,0,0,60,44,154,104,89,194
NEK5,7,9,3,9,7,8,12,18,25,17,10,36
NEK5,0,0,0,0,0,0,5,2,12,10,11,32
Nek6,29,23,26,57,30,38,36,41,108,41,60,115
Nek8,75,71,64,129,97,67,59,55,127,57,60,122
NEW1,140,83,73,224,187,169,36,24,72,28,12,49
NFIA_101920,55,52,35,97,88,80,37,41,101,54,39,106
nfnB,65,56,37,104,66,51,44,24,80,51,57,133
Nfs1,68,37,50,81,69,52,98,108,268,119,131,283
ngb,152,121,120,188,113,102,78,93,200,86,82,187
NGLY1,17,12,2,19,8,6,22,17,54,19,26,56
nhaD,11,13,9,9,12,12,11,8,23,3,3,15
NHD1,164,113,73,204,166,146,88,91,237,71,75,177
NHD1,120,91,56,121,98,96,58,74,160,70,45,112
NHD1,151,124,113,246,122,130,57,54,142,55,98,175
NHD1,49,32,26,92,70,52,33,45,125,43,37,105
Nhlrc2,38,25,13,28,30,16,2,2,7,4,2,8
NHX4,66,57,42,77,54,44,26,28,53,24,21,64
NHX7,12,13,8,28,24,12,14,12,26,13,28,47
NIA2,1049,835,584,1957,1449,1131,291,289,761,409,511,1175
NIFU5,15,11,5,13,15,13,8,8,24,8,18,36
NIP1-4,333,227,206,359,244,231,159,118,427,186,160,420
NIP2-1,108,88,74,219,141,144,74,73,228,93,29,96
NIP4-1,104,83,56,131,103,93,79,75,246,99,114,263
NIP4-1,102,77,73,141,115,106,188,209,470,275,202,556
nipblb,0,0,0,3,7,4,1,0,3,2,0,1
nipblb,15,10,8,22,22,23,20,8,43,15,10,34
nipblb,33,28,6,28,34,24,56,52,167,67,88,156
nipblb,82,81,64,152,120,68,64,55,171,63,55,143
nipblb,16,2,2,7,9,7,9,8,29,12,14,29
nipblb,6,6,2,9,2,1,3,4,7,14,0,17
nit2b,29,31,25,37,37,27,13,28,58,21,23,52
NITA,12,5,9,26,12,17,0,0,1,1,1,4
NLRC3,25,7,6,7,5,4,6,3,9,4,2,8
NLRC3,14,13,11,24,9,11,10,5,26,2,8,21
NLRC3,75,60,53,137,87,73,36,28,94,42,42,85
Nlrc3,20,8,10,19,16,10,17,20,47,44,11,89
NLRC3,5,6,1,8,12,3,9,15,23,15,11,34
NLRC3,18,13,13,24,21,16,24,16,54,17,11,34
NLRC3,13,8,8,49,37,34,18,27,79,31,19,53
NLRC3,3,2,4,9,4,8,12,11,32,17,24,52
NLRC3,63,57,58,92,59,59,32,25,78,51,39,99
NLRC3,175,118,118,271,219,182,41,52,135,62,50,162
NLRC3,12,9,7,9,7,4,14,17,47,21,25,45
Nlrc3,661,885,652,961,964,788,569,552,950,761,853,1505
NLRC3,56,32,31,47,33,27,11,15,31,11,17,38
NLRC3,13,6,5,12,4,13,12,16,33,19,26,48
NLRC3,45,36,25,30,16,18,24,18,59,27,26,51
NLRC3,18,14,9,19,15,14,20,28,58,43,13,66
NLRC3,4,1,2,3,2,3,7,5,15,5,7,9
NLRC3,46,32,20,64,48,28,23,21,46,12,15,38
NLRC3,64,43,23,53,48,40,15,16,58,22,19,51
NLRC3,85,41,50,142,93,103,94,73,224,93,174,299
NLRC3,1,4,1,9,7,7,13,3,18,8,2,8
NLRC3,58,26,18,43,42,28,25,26,57,26,14,49
NLRC3,9,7,8,48,28,24,24,18,48,30,12,42
Nlrc3,54,55,32,91,51,50,51,58,152,92,90,209
Nlrc3,13,11,9,16,14,17,25,16,63,39,35,95
NLRC3,3,5,0,4,2,1,24,23,83,37,41,97
Nlrc3,5,2,0,4,5,4,33,19,61,30,34,124
NLRC3,20,17,9,10,2,6,5,0,10,6,7,16
NLRC3,2,0,0,7,4,2,5,2,13,2,1,5
NLRC3,6,7,2,4,7,3,4,8,18,17,7,37
NLRC3,9,4,1,7,8,2,9,8,17,10,19,35
NLRC3,16,8,4,34,24,19,12,13,32,26,11,31
NLRC3,11,6,8,15,10,13,9,8,15,14,15,22
NLRC3,8,2,5,10,4,9,10,17,41,11,17,35
NLRC3,16,10,11,8,8,8,5,7,13,9,7,19
NLRP1,40,28,17,54,37,26,12,6,32,5,10,28
Nlrp12,48,40,20,28,29,32,28,17,77,25,23,67
NLRP3,125,83,65,165,104,94,48,53,142,55,76,173
NMA1,7,7,7,30,22,23,13,17,38,12,11,28
NMA111,157,129,97,193,177,122,76,80,216,101,94,222
NMB0964,5,9,4,1,3,0,0,3,1,19,2,17
NMD3,26,16,9,44,24,29,15,16,45,20,6,23
NME7,215,148,111,170,128,114,79,90,224,85,79,164
NMNAT3,13,7,4,15,15,14,5,8,22,9,12,26
Nmt1,74,46,40,74,52,50,51,33,79,36,41,116
NMT2,286,306,361,178,125,152,101,101,217,100,140,274
NNT,311,186,150,381,277,211,137,129,339,173,83,216
NNT,6,6,4,8,6,5,4,9,20,8,6,19
No66,21,14,8,32,15,19,8,8,22,12,7,23
No66,2,3,0,7,5,5,5,4,9,5,9,18
NOCT,7,0,1,5,2,5,6,2,3,0,1,0
NOD1,20,25,11,18,10,18,10,15,27,7,20,35
nol9,12,11,5,4,3,2,5,11,23,4,5,11
nolO,3,3,1,1,0,0,2,7,11,15,14,40
nolO,3,2,3,2,1,1,17,16,53,15,9,33
nolO,65,45,30,61,72,40,81,59,205,75,86,180
NOP14,44,29,20,57,28,32,17,23,76,19,18,50
nop2,71,58,33,121,92,63,33,32,91,29,38,106
NOP56,100,70,45,169,99,82,70,70,205,88,84,202
norA,85,60,52,62,32,37,37,31,109,36,34,92
norA,105,94,81,170,112,93,32,43,126,69,49,155
norA,103,68,45,68,74,67,72,95,205,94,122,281
norA,51,24,33,66,42,25,39,53,115,58,36,107
not3,116,98,69,120,104,82,73,61,145,36,55,110
Nova1,0,0,0,0,0,0,1,4,9,0,0,0
NOVA1,51,33,20,56,46,31,19,23,59,23,16,45
novP,3,0,1,1,1,2,6,7,15,4,16,14
NOX4,89,71,45,93,77,71,29,23,61,28,44,70
noxA,99,74,52,115,85,75,37,31,79,37,31,85
NPC1,280,192,167,323,259,198,146,154,422,174,182,388
NPC1,7,9,5,9,7,7,38,38,76,19,23,71
NPC1,4,10,8,17,10,5,36,56,91,38,77,143
NPEPPS,17,14,7,51,40,27,25,23,62,25,33,60
NPF8.1,30,13,23,50,28,22,15,12,36,5,5,15
NPF8.1,51,43,38,108,75,67,61,44,207,63,74,184
Nphp3,0,0,0,1,1,4,2,2,7,3,0,7
nphp3,2,2,0,4,4,1,2,3,9,4,2,9
nphp3,10,9,3,14,4,4,18,15,39,20,9,44
NPHP3,1,1,0,0,0,3,4,5,13,5,1,15
NPHP3,14,5,8,21,15,13,0,1,5,0,1,3
Nphp3,112,87,53,216,123,107,77,52,163,84,142,231
nphp3,8,8,5,3,9,1,5,5,11,7,4,7
NPHP3,10,10,4,8,4,5,9,13,34,9,14,26
Nphp3,56,42,28,110,78,60,45,45,123,63,62,145
NPHP3,0,11,4,67,43,42,33,30,90,30,31,44
nphp3,69,47,43,109,66,58,44,45,146,40,47,139
NPHP3,64,42,38,124,71,44,13,8,30,26,14,34
NPHP3,15,3,6,22,20,9,12,8,28,13,11,37
Npr1,93,61,46,115,68,55,40,38,148,48,29,97
Nrdc,37,21,9,40,34,26,18,18,59,22,30,59
NRP1,54,58,29,57,59,38,23,21,74,27,26,73
NRPB10L,85,54,51,139,81,76,88,80,212,68,90,222
NRT2.5,83,50,44,138,89,73,31,36,112,28,48,105
NRT2.5,20,16,8,17,13,12,31,42,109,49,47,136
NRT2.5,686,537,466,1128,867,730,295,327,766,299,432,902
NRT2.5,68,53,45,72,58,45,65,41,150,54,81,145
NRT2.5,24,13,26,32,22,23,23,16,55,19,34,54
NRT2.5,30,27,12,25,11,17,28,34,77,38,56,122
NSF,239,168,102,265,258,176,38,69,149,78,56,181
nsf-1,0,2,2,0,1,1,9,8,22,8,5,19
NSUN2,7,6,3,27,14,13,30,23,81,39,50,108
NSUN2,7,5,5,17,11,12,17,15,41,19,23,53
NSUN3,12,3,5,41,26,26,13,16,38,16,8,25
NSUN5,55,77,100,44,36,37,40,21,41,24,44,71
NT5C3B,3,10,6,28,13,12,10,14,35,10,19,31
nth,53,37,33,58,39,37,28,14,52,13,17,37
NUAK1,60,39,41,101,81,41,49,51,171,69,48,113
nudcd1,22,25,14,27,29,19,29,31,69,32,42,53
Nudcd3,134,96,74,202,103,94,119,133,330,135,192,411
NUDT14,18,8,5,33,18,24,6,4,5,5,3,10
NUDT8,18,20,4,9,8,7,4,4,22,4,8,12
NUF2,46,39,28,28,17,16,16,11,20,19,28,44
Nuggc,78,77,45,172,118,80,116,119,259,86,124,241
NUP116,14,9,9,12,5,15,42,48,95,53,23,72
NUP116,75,48,44,102,52,71,28,43,112,50,12,56
NUP116,125,87,67,150,138,99,97,70,185,84,38,150
Nup155,32,26,11,52,44,34,37,31,77,50,43,79
nup35,72,51,42,71,48,49,31,25,110,37,31,103
nup98,5,4,1,11,9,12,11,4,19,3,1,12
NUP98B,69,45,33,74,50,63,53,65,161,63,57,139
nxn,293,236,194,433,384,296,277,289,640,293,295,697
Nxnl2,30,18,14,18,14,19,17,13,65,38,39,73
OAC1,194,159,191,196,110,119,206,236,466,212,170,408
och1,17,3,3,8,8,6,2,7,10,9,5,9
OCH1,116,76,47,136,111,89,29,32,98,37,53,101
ODA11,35,23,17,61,21,26,62,35,127,42,35,130
ODA11,0,2,1,2,2,3,1,0,4,1,1,4
ODA11,55,23,22,104,92,57,58,42,113,66,48,138
ODA11,1,0,1,5,1,2,3,5,10,4,2,15
ODA11,7,3,3,9,7,5,14,9,39,13,16,29
ODA2,22,9,10,26,26,18,35,22,91,25,32,67
ODA4,0,2,0,1,0,3,1,2,3,1,2,5
ODA4,14,5,10,38,9,15,19,18,59,16,54,83
ODA6,122,75,74,118,82,71,118,110,349,142,110,299
ODA7,83,41,28,37,36,19,33,31,79,38,38,90
ODA9,39,26,20,121,78,69,109,84,287,113,111,241
ODC2,112,81,79,164,94,90,102,92,200,72,114,226
odh,289,174,149,361,243,208,133,128,413,161,107,353
OEP61,138,76,57,195,116,99,56,58,154,55,55,134
Ogd,93,74,76,104,71,85,47,48,125,51,53,117
ogdh,39,21,16,33,39,22,18,8,34,19,26,48
OGFOD1,18,18,14,24,27,17,18,10,36,12,9,26
OGFOD2,48,38,23,100,76,52,15,12,45,25,18,46
ogfod2,33,27,27,47,28,33,27,30,51,16,9,36
OGG1,175,120,103,234,148,103,78,90,256,107,79,215
omh4,12,14,6,34,17,21,37,26,84,39,27,56
opuE,108,76,70,204,126,112,97,91,250,109,137,322
ORC4,67,60,48,120,78,70,54,54,128,46,24,81
orn,12,10,12,12,12,8,7,6,16,2,2,6
Os01g0197200,134,111,75,253,135,117,52,53,163,76,83,157
Os01g0723600,106,113,87,177,144,91,111,112,304,107,181,317
Os01g0926400,4,6,3,16,14,8,10,8,29,7,9,16
Os02g0103850,212,141,106,306,183,179,190,217,444,214,190,443
Os02g0149800,98,76,47,117,86,71,132,119,312,97,110,291
Os02g0149800,162,138,112,243,143,136,56,62,160,57,59,145
Os02g0149800,45,37,21,61,44,32,56,36,107,64,61,148
Os02g0180000,79,45,27,80,72,49,34,38,97,46,36,102
Os02g0773300,13,8,6,9,12,7,8,9,14,3,4,9
Os03g0107900,19,15,14,21,26,15,21,15,55,30,29,62
Os04g0669500,46,49,48,38,29,24,29,37,81,39,35,85
Os05g0155601,40,29,25,65,39,32,17,13,43,20,17,41
Os05g0155601,96,68,59,113,65,79,41,42,138,48,54,129
Os05g0572700,18,17,7,24,15,16,11,14,31,13,4,25
Os06g0160700,33,21,14,30,21,20,19,15,56,27,43,51
Os06g0160700,57,39,40,89,48,41,55,35,117,52,47,113
Os06g0160700,50,45,41,90,40,43,19,24,63,26,26,60
Os06g0250600,10,1,7,9,9,10,9,8,13,12,6,25
Os07g0555200,7,5,2,9,11,6,1,0,1,0,0,1
Os07g0566200,16,7,8,16,13,4,3,7,19,2,2,7
Os07g0566200,44,47,37,54,26,30,26,30,79,25,19,55
Os07g0566200,63,52,45,147,94,58,68,56,167,69,80,175
Os08g0127700,186,122,105,321,210,180,58,44,129,52,40,105
Os08g0192900,319,235,147,477,370,275,230,178,569,312,274,681
Os10g0113000,16,10,4,39,22,16,16,15,37,20,12,45
Os11g0544500,68,58,19,70,58,47,44,48,108,39,32,86
Os11g0599500,159,122,95,203,148,112,53,29,104,44,56,122
OsABCB25,107,95,48,133,102,84,40,55,141,55,51,138
Oscp1,82,41,37,77,57,59,27,23,52,31,16,58
OsI_15387,81,50,40,78,63,57,40,41,107,47,18,73
osm1,102,60,55,160,107,97,22,24,62,39,25,75
osm1,169,112,112,134,128,117,81,120,223,120,79,165
osm1,70,48,36,71,68,53,32,31,62,30,30,64
osm1,225,141,116,438,350,257,195,192,488,233,136,417
osm1,0,0,0,0,0,0,2,0,4,98,93,230
OT_ostta03g00800,7,5,5,13,7,8,12,7,31,14,12,32
Ot13g03040,55,41,38,89,69,46,67,57,168,62,62,148
otof,130,92,84,175,93,115,151,129,356,146,215,415
Otud3,66,40,34,74,43,52,26,29,80,30,21,58
ovca2,115,125,114,128,110,72,79,77,170,73,63,184
ovca2,44,35,26,43,26,35,26,21,58,14,19,29
p2xD,27,30,11,40,28,31,39,31,79,28,50,85
p2xD,95,73,64,134,87,82,60,58,165,66,72,182
p2xE,20,12,11,19,18,8,4,2,11,7,5,18
P4H13,108,70,51,157,100,98,53,65,166,61,37,112
P4H2,470,335,273,558,376,299,199,201,555,228,288,610
P4H4,5,2,0,6,9,4,4,5,12,6,5,5
P4H6,35,28,22,33,18,23,21,21,25,13,25,56
P4HA1,8,7,5,7,9,3,11,8,16,9,25,42
P4HA2,133,89,78,152,91,85,82,96,217,79,82,188
p65,49,31,35,56,32,36,20,45,66,26,7,53
Pa_6_6580,31,19,25,26,22,17,10,14,42,13,11,24
PA2953,0,0,0,1,2,1,2,7,3,2,12,12
PA4923,72,75,73,139,90,66,39,58,105,38,35,100
pab1,10,5,8,7,6,8,1,5,17,4,0,8
PAB1,122,90,82,197,117,114,41,32,159,58,46,142
PAB1,172,112,69,187,124,102,98,89,306,118,141,284
PAB5,63,51,46,240,151,114,96,71,227,70,59,182
PAB8,16,15,8,27,16,10,16,16,44,19,16,47
pabp-1,218,160,128,223,173,142,148,137,332,131,106,280
Pabpc1,86,57,43,128,90,67,56,51,137,52,91,168
PAC1,84,59,22,92,64,57,30,49,87,42,16,89
Pacrg,162,154,134,272,170,161,86,111,260,105,102,206
Pacrg,356,260,234,487,342,287,213,206,593,301,332,741
Pacrg,137,109,125,217,139,109,103,96,256,97,139,294
pad-2,27,15,9,44,29,27,20,24,86,28,28,69
PAE5,48,48,36,98,54,48,22,27,48,23,25,68
PAE8,6,5,3,4,5,2,3,10,20,9,9,29
pah,20,20,8,12,15,9,4,6,30,11,2,7
Pak5,65,48,35,58,47,34,14,28,48,17,20,56
PAM71,44,26,18,78,37,43,28,46,90,44,38,72
panB,19,6,5,4,8,3,4,3,3,2,6,14
panB,126,80,76,181,133,112,50,43,142,67,58,136
panE,5,2,1,10,14,7,6,0,5,6,14,20
PANK2,129,87,55,142,116,91,47,52,166,60,51,104
PAO,45,28,25,82,67,54,35,32,78,47,30,110
PAO,34,23,22,47,30,28,31,31,75,38,44,72
PAO,25,21,9,29,19,23,29,19,107,27,38,97
PAO3,2,0,2,7,5,5,3,2,18,4,3,7
PAO4,3,1,3,7,6,4,1,2,5,2,3,13
PAOX,8,7,3,3,10,5,0,1,3,2,0,1
PAP12,17,7,5,22,12,13,8,8,19,7,6,20
PAP2,17,14,14,11,13,6,20,16,38,20,15,59
PAP22,82,59,30,77,44,59,51,53,116,30,62,114
PAP22,269,200,210,350,264,217,179,183,476,192,238,498
PAP29,133,106,82,195,124,113,48,69,130,41,28,67
PAP4,1,5,2,9,1,0,3,1,10,4,8,18
PAP7,129,70,86,184,114,115,105,103,232,107,100,274
papA,0,1,1,0,0,0,0,0,0,5,2,16
PAPD7,37,33,18,82,71,57,36,29,99,52,49,113
PAPP5,53,49,35,64,46,41,25,22,62,22,26,66
para,84,96,59,113,75,78,32,39,130,64,69,124
Parg,72,38,29,55,64,49,27,38,95,39,24,63
PARG,25,17,21,45,32,23,18,19,45,21,16,40
PARP11,4,5,3,16,11,12,14,24,57,4,7,14
Parp11,25,28,12,30,22,18,21,19,39,16,19,38
PARP11,77,50,32,105,58,73,79,81,215,85,102,259
Parp11,4,8,4,18,13,13,43,34,114,3,10,23
Parp12,15,11,1,15,9,9,16,21,23,7,15,30
Parp12,54,52,32,67,56,40,46,31,122,46,50,115
PARP12,0,0,0,11,11,9,11,8,17,9,16,31
PAT07,4,7,7,12,5,3,13,15,30,15,3,13
PAT10,3,2,0,4,1,2,4,5,19,5,8,8
PAT15,68,50,32,82,52,35,60,51,141,50,88,152
PAT16,54,33,24,69,45,44,22,11,48,18,14,47
PAT23,2,0,1,2,1,4,5,2,10,7,4,4
patB,21,14,15,18,21,15,20,21,59,17,32,79
patB,208,157,121,352,174,169,135,98,318,72,42,132
PBD2,42,50,28,137,93,74,58,44,114,48,53,149
PBE1,88,52,56,117,74,69,41,38,107,40,26,78
PBL22,36,22,22,63,50,38,53,50,148,64,50,146
PBL28,43,25,24,64,35,37,16,16,48,27,18,41
PBP1,81,49,29,116,82,65,28,28,106,34,27,55
pbuG,1,1,1,4,0,2,1,1,6,5,2,9
pca1,16,11,10,14,7,14,9,5,27,8,7,14
Pcif1,2,1,0,5,3,3,3,5,12,6,8,12
pckA,122,78,76,266,167,138,41,52,103,30,34,99
PCKR1,178,126,93,288,171,158,66,59,189,92,88,206
PCM1,247,205,151,852,601,540,288,317,821,312,364,804
Pcmtd1,58,51,47,115,50,58,48,56,178,57,68,151
PCMTD1,23,21,10,12,7,8,4,5,6,1,4,8
PCNA,59,63,53,113,74,75,66,79,215,86,105,237
PCNA,9,1,5,15,7,8,10,8,36,10,14,40
PCNA,472,385,364,763,549,465,316,356,840,328,492,949
pcp,31,15,18,30,24,11,4,11,33,18,7,22
pcp,5,6,2,9,1,1,4,5,14,19,11,22
pcs,60,39,36,87,51,42,31,27,65,31,19,59
PCS3,87,51,37,55,57,34,34,34,102,46,30,87
PCS3,22,21,20,50,42,36,18,19,58,28,5,22
PCSK5,99,89,51,76,70,51,56,43,167,97,114,241
Pcsk5,118,86,68,153,81,73,44,69,135,59,53,122
pctA,26,21,17,68,48,32,29,31,106,41,49,89
PD_1893,49,46,42,60,39,45,61,68,160,65,56,178
PD_1893,23,16,16,37,20,25,3,6,19,11,7,11
PDCD11,294,234,149,369,247,210,153,141,395,141,191,378
Pde11,25,29,22,37,34,23,20,15,35,18,11,43
PDE1A,69,60,48,131,90,58,75,60,164,79,95,236
Pde4d,37,26,12,54,28,31,25,34,82,46,97,197
Pde8a,88,70,69,139,84,77,65,65,166,88,91,187
Pde9a,53,32,25,69,41,33,65,63,179,98,81,210
PDE9A,61,42,37,82,41,49,51,52,126,56,63,137
PDE9A,92,61,49,156,93,81,54,44,128,49,69,160
PDF1A,47,53,36,72,43,45,33,32,104,37,53,132
Pdi,26,35,20,52,46,27,31,32,68,25,34,98
Pdi,10,9,8,17,11,6,3,2,6,2,2,14
PDI,39,28,16,47,26,31,26,20,60,14,11,31
Pdi,77,49,46,37,21,26,29,30,78,36,26,70
pdi2,8,3,1,6,5,4,11,7,22,13,12,22
PDIL1-4,99,64,47,94,62,49,23,24,67,28,24,64
PDIL1-4,208,145,98,243,141,135,35,28,124,65,105,221
PDIL2-1,9,3,8,7,10,9,10,12,37,6,12,23
PDIL5-4,38,39,12,33,43,33,18,21,65,18,18,63
PDK,68,63,29,96,101,58,41,47,132,33,22,108
PDK2,153,126,91,179,125,111,98,82,209,86,85,204
PDK2,33,29,17,51,32,23,10,8,39,20,22,59
PDK3,15,12,8,22,15,6,31,34,57,22,26,43
PDK4,49,62,61,78,51,38,14,11,38,6,20,31
Pdk4,23,15,9,63,43,45,29,26,91,39,41,87
PDK4,5,1,1,8,15,11,3,9,14,10,10,24
Pdpk1,113,67,83,82,68,38,37,43,148,57,73,160
PDPK2,36,33,18,119,65,74,46,30,109,46,75,123
pds,19,18,11,40,30,34,38,55,123,40,11,42
PDS,20,17,20,37,34,30,27,20,79,29,41,78
PDS1,67,67,36,110,77,72,49,42,114,42,60,127
pdx1,21,19,16,49,19,36,11,1,26,7,8,26
pdx1,42,30,15,48,28,29,122,132,240,119,71,162
pepA,23,17,12,33,19,21,24,16,66,26,23,55
Pepd,4,3,2,3,4,2,3,3,9,12,7,14
PEPD,11,9,6,33,19,20,15,17,45,12,7,37
PEPKR2,3,2,0,7,4,4,4,5,13,8,3,10
PEPKR2,89,81,52,90,92,66,53,51,142,52,57,126
PEPKR2,45,23,31,30,23,13,34,32,63,36,57,100
per,17,15,6,11,7,9,11,10,27,12,10,32
per,10,6,4,15,12,13,8,9,15,9,14,14
per,18,17,22,37,19,30,11,12,47,22,26,43
petA,38,24,24,62,34,34,19,18,62,32,10,41
petC,39,31,23,67,67,43,33,21,80,19,11,44
PETH,64,53,31,257,207,166,81,61,198,68,83,180
PETH,237,220,150,346,222,208,188,169,503,203,203,516
PETH,82,46,43,76,40,40,18,29,76,45,51,116
PETH,5,4,0,9,11,5,8,12,26,12,3,18
PETH,418,296,213,687,475,399,351,361,928,446,302,838
petJ,95,87,83,142,111,80,55,65,162,53,53,134
PEX1,64,43,39,105,56,51,58,42,125,62,47,118
pex11,44,50,41,99,65,48,19,16,35,11,13,31
pex16,10,7,4,5,7,5,1,3,13,3,6,5
pex6,263,185,152,308,213,171,199,199,573,335,292,815
PF07_0047,0,0,0,0,0,0,6,13,23,4,9,15
PF10_0264,92,82,50,154,117,89,115,104,295,113,72,232
PF11_0240,8,9,6,21,11,8,10,5,18,12,17,36
PF11_0240,0,1,0,0,0,1,42,38,101,1,0,0
PF11_0240,4,3,3,9,2,0,5,10,14,8,19,22
PF13_0198,175,147,90,251,186,149,157,126,434,161,188,366
PF13_0198,34,47,22,92,51,55,23,11,58,19,12,42
PF13_0198,40,42,22,76,45,33,33,40,73,27,21,73
PF13_0198,6,1,3,10,4,3,0,2,1,0,0,0
PF13_0198,12,8,5,9,9,11,58,59,138,47,38,94
PF13_0198,57,55,53,104,58,71,37,51,100,46,24,79
PF13_0198,190,126,86,227,185,141,89,69,214,112,65,199
PF13_0198,11,11,4,8,14,7,11,9,43,19,23,59
PF13_0198,169,143,90,268,199,151,107,103,333,129,184,319
PF13_0198,25,22,16,52,26,29,9,13,45,27,33,72
PF13_0198,19,16,12,68,43,31,16,27,74,27,28,74
PF13_0198,113,77,61,158,109,72,65,36,142,51,41,107
PF13_0198,2,1,1,8,4,3,4,3,9,1,6,9
PF13_0198,10,5,6,3,5,8,14,8,25,7,6,14
PF13_0198,8,7,7,23,11,14,6,3,26,9,13,41
PF13_0198,90,66,59,131,53,62,64,61,173,76,48,147
PF13_0198,106,64,62,131,89,93,64,83,199,41,23,91
PF13_0198,104,85,49,171,97,93,54,48,135,65,34,121
PF13_0198,30,18,11,33,37,18,17,23,54,23,12,66
PF13_0198,137,99,94,239,176,157,105,74,262,93,70,241
PF13_0198,90,53,45,93,74,51,45,36,107,45,47,131
PF14_0175,53,29,27,74,50,35,31,19,89,34,39,120
pfdn5,13,9,1,25,26,16,14,11,34,8,12,28
PFK4,7,4,1,6,6,3,5,1,6,2,2,6
PFK5,80,64,48,32,29,31,32,28,77,35,13,56
PFK5,34,19,12,61,16,36,52,44,128,66,101,184
pfkb-1.2,70,53,40,81,63,44,43,32,97,36,44,127
Pfn,47,46,31,59,43,31,5,5,5,4,3,8
PFOR,48,38,46,49,46,34,17,18,39,24,11,35
PFOR,75,67,55,210,198,163,221,250,487,214,292,583
PFOR,545,395,241,652,520,340,240,239,692,289,208,658
PFOR,100,68,37,29,13,21,10,7,16,4,10,23
PFOR,27,11,22,6,9,9,3,1,9,5,9,6
PFOR,19,21,10,45,31,21,33,24,47,31,28,51
PFP-ALPHA1,24,22,14,33,25,13,1,5,19,3,5,9
PFP-BETA1,17,20,10,13,12,14,93,85,198,97,125,237
PFP-BETA2,29,14,11,31,22,13,11,16,30,7,7,17
pfyP,67,42,35,74,65,40,35,46,125,35,21,85
PGA,26,32,17,56,35,35,19,13,50,27,8,43
PGA,172,133,75,245,147,113,107,123,332,112,151,382
PGA,277,192,153,295,210,177,79,66,234,66,117,247
PGA,59,53,45,77,45,37,24,28,58,16,19,50
PGA4,86,51,37,106,58,49,32,44,99,33,51,99
Pga5,167,117,97,325,211,156,143,176,362,152,255,427
pgam5,1,2,0,0,2,1,5,3,7,9,2,11
Pgc,80,60,51,112,79,62,55,42,158,45,50,156
PGC,104,85,87,156,108,107,45,62,119,47,22,81
pgdA,0,0,0,0,0,0,6,5,9,8,3,5
PGH1,70,61,33,97,87,48,20,28,63,10,16,45
PGIC1,48,38,19,55,35,31,40,25,96,38,47,101
PGK,93,72,94,106,58,63,71,83,146,86,149,261
PGK,355,299,313,473,315,285,331,336,772,359,291,713
pgk-1,51,49,15,51,37,38,32,38,85,30,20,72
pgk-1,9,2,5,7,9,7,5,4,21,8,3,17
pgk-1,1077,805,647,2419,1488,1279,1066,1204,2942,1269,1203,2801
PGK2,452,289,218,750,490,360,173,159,515,244,148,426
PGK2,61,59,32,173,139,111,101,75,250,93,117,256
pgl,3,7,2,10,4,6,9,7,35,20,12,25
PGM,1,3,2,7,5,4,3,5,17,1,4,11
PGP,1,3,5,4,5,3,4,1,15,8,10,26
Pgrmc2,56,46,46,86,60,59,30,34,92,19,13,43
PGSIP6,45,42,26,39,42,35,18,10,48,18,6,29
pgtA,17,11,8,22,16,22,32,15,62,13,26,55
PH1,10,6,3,5,4,4,0,3,11,2,3,3
PH1,62,39,38,134,116,89,50,47,151,31,34,97
PHATRDRAFT_32390,46,30,29,49,37,36,14,24,51,24,8,40
PHATRDRAFT_49403,16,17,7,12,10,9,21,22,57,27,31,46
PHB4,160,121,127,255,151,125,87,83,222,112,65,206
PHKG2,81,50,59,97,59,51,44,40,123,63,67,163
PHM7,37,31,16,62,41,39,37,37,103,47,41,103
phnW,68,53,56,97,66,50,41,60,122,52,38,101
